Prod,Aggregate,U,NumSamples,NumNA,NumStksOverfished_p10,NumStksOverfished_p25,NumStksOverfished_Med,NumStksOverfished_p75,NumStksOverfished_p90,NumStksExtirpated_p10,NumStksExtirpated_p25,NumStksExtirpated_Med,NumStksExtirpated_p75,NumStksExtirpated_p90,NumStksBelowSgen_p10,NumStksBelowSgen_p25,NumStksBelowSgen_Med,NumStksBelowSgen_p75,NumStksBelowSgen_p90,EqSpn_p10,EqSpn_p25,EqSpn_Med,EqSpn_p75,EqSpn_p90,EqCt_p10,EqCt_p25,EqCt_Med,EqCt_p75,EqCt_p90,NumStksOverfishedv2p20,NumStksExtirpatedv2p20,NumStksBelowSgenv2p20,NumStksOverfishedv2p40,NumStksExtirpatedv2p40,NumStksBelowSgenv2p40
Recent,SkeenaWild,0.68,2000,0,10,11,12,13,14,4,5,6,7,8,5,6,7,8,9,30019.48409,38272.47724,52813.13756,67967.73865,84849.66613,63791.4037,81329.01414,112227.9173,144431.4446,180305.5405,14,9,10,14,6,8
Recent,SkeenaWild,0.69,2000,0,10,11,12,13,14,4,5,6,7,8,5,6,7,8,10,27461.09217,35184.47161,49182.3667,63537.37559,79054.46084,61123.07612,78313.8239,109470.4291,141421.9005,175959.929,14,9,11,14,6,8
Recent,SkeenaWild,0.7,2000,0,11,12,13,13,14,4,5,6,7,8,6,6,8,9,10,24913.17667,32222.84706,45645.36168,59185.42451,73050.93688,58130.74556,75186.64314,106505.8439,138099.3239,170452.1861,14,9,11,14,7,8
Recent,SkeenaWild,0.71,2000,0,11,12,13,14,14,5,5,6,7,8,6,7,8,9,10,22270.91531,29408.46538,41907.90626,54843.47694,67308.16287,54525.34438,72000.03593,102602.1153,134271.9608,164788.9505,14,10,12,14,7,8
Recent,SkeenaWild,0.72,2000,0,12,12,13,14,14,5,6,7,8,9,6,7,8,9,10,19889.481,26808.38885,38322.1432,50560.02958,62703.75473,51144.37972,68935.85704,98542.65393,130011.5046,161238.2265,14,10,12,14,8,9
Recent,SkeenaWild,0.73,2000,0,12,13,13,14,15,5,6,7,8,9,6,7,8,10,11,17695.64429,24203.34136,34856.76652,46632.3014,58208.68006,47843.77902,65438.66368,94242.36874,126079.926,157379.0239,15,10,12,14,8,9
Recent,SkeenaWild,0.74,2000,0,12,13,14,14,15,5,6,7,8,10,7,8,9,10,11,15493.87576,21494.9514,31714.47166,42727.40478,54079.00407,44097.95408,61177.93859,90264.26549,121608.7675,153917.1654,15,10,14,14,8,9
Recent,SkeenaWild,0.75,2000,0,12,13,14,14,15,6,7,8,9,10,7,8,9,10,12,13237.37651,19035.8836,28317.74234,38964.92639,49768.47836,39712.12953,57107.65081,84953.22703,116894.7792,149305.4351,16,12,14,14,8,10
Recent,SkeenaWild,0.76,2000,0,13,13,14,15,15,6,7,8,9,10,7,8,9,11,12,11346.50578,16867.97684,25358.173,35155.06177,45582.30387,35930.60162,53415.26,80300.88116,111324.3623,144343.9623,16,12,14,15,8,12
Recent,SkeenaWild,0.77,2000,0,13,13.75,14,15,15,6,7,8,10,11,8,8.75,10,11,12,9429.734253,14552.16431,22168.62909,31539.01834,41515.30305,31569.11033,48718.1153,74216.71479,105587.1484,138986.0146,16,12,14,15,9,13
Recent,SkeenaWild,0.78,2000,0,13,14,14,15,16,7,8,9,10,11,8,9,10,12,13,7949.62388,12402.86779,19318.44582,28057.56859,37959.69795,28185.03012,43973.80399,68492.67156,99476.83408,134584.3837,16,14,14,16,10,13
Recent,SkeenaWild,0.79,2000,0,13,14,15,15,16,7,8,9,11,12,8,9,11,12,13,6443.381167,10305.02589,16704.92431,24423.93269,34077.52684,24239.38629,38766.52598,62842.33431,91880.50868,128196.4105,16,14,14,16,10,14
Recent,SkeenaWild,0.8,2000,0,13,14,15,15,16,8,8,10,11,12,9,10,11,12,13,5371.698316,8462.587308,14150.61551,21168.37004,30278.09079,21486.79327,33850.34923,56602.46204,84673.48015,121112.3631,16,14,14,16,13,14
Recent,SkeenaWild,0.81,2000,0,14,14,15,16,16,8,9,10,12,13,10,11,12,13,13,4457.736148,6876.996691,11764.45248,17988.52617,26670.81505,19004.03305,29317.72274,50153.71846,76687.92736,113701.8957,16,14,14,16,13,14
Recent,SkeenaWild,0.82,2000,0,14,15,15,16,16,9,10,11,12,13,10,11,12,13,14,3656.238389,5573.679675,9524.674956,15126.79009,23158.06282,16656.19711,25391.20741,43390.18591,68910.93264,105497.8417,16,14,14,16,14,14
Recent,SkeenaWild,0.83,2000,0,14,15,15,16,16,9,10,11,12,13,11,12,12,13,14,2885.562111,4460.396635,7577.366208,12510.69887,20000.15842,14088.33266,21777.23063,36995.37619,61081.6474,97647.83228,16,14,14,16,14,14
Recent,SkeenaWild,0.84,2000,0,14,15,15,16,16,10,11,12,13,14,11,12,13,14,14,2130.108941,3480.642276,5849.295219,10157.07604,16828.85998,11183.07194,18273.37195,30708.7999,53324.6492,88351.51489,16,14,14,16,14,14
Recent,SkeenaWild,0.85,2000,0,14,15,16,16,16,11,12,12,13,14,12,12,13,14,14,1373.842904,2666.210434,4490.143082,8090.933996,14193.45455,7785.109788,15108.52579,25444.14413,45848.62598,80429.5758,16,14,14,16,14,14
Recent,SkeenaWild,0.86,2000,0,14,15,16,16,16,11,12,13,14,14,12,13,13,14,15,726.0156332,1887.778635,3422.406431,6097.15716,11502.11766,4459.810318,11596.35447,21023.35379,37453.96541,70655.86563,16,14,15,16,14,14
Recent,SkeenaWild,0.87,2000,0,15,15,16,16,16,12,13,13,14,15,12,13,14,14,15,417.0763718,1144.780379,2504.849914,4485.645607,9326.308019,2791.203411,7661.222538,16763.22635,30019.3206,62414.5229,16,15,16,16,14,14
Recent,SkeenaWild,0.88,2000,0,15,15,16,16,16,12,13,14,14,15,13,13,14,15,15,186.438346,551.2089336,1721.6669,3356.928005,6994.835381,1367.214538,4042.198846,12625.55727,24617.47203,51295.45946,16,15,16,16,14,15
Recent,SkeenaWild,0.89,2000,0,15,15,16,16,16,13,13,14,15,15,13,14,14,15,16,1.21262269,278.1736816,1006.229575,2451.024766,5142.281656,9.811219944,2250.677969,8141.312015,19831.01857,41605.7334,16,16,16,16,15,16
Recent,SkeenaWild,0.9,2000,0,15,15,16,16,16,13,14,14,15,16,13,14,15,15,16,0,74.48544001,419.8990765,1649.999908,3698.395409,0,670.36896,3779.091689,14849.99917,33285.55868,16,16,16,16,16,16
Recent,SkeenaWild,0.91,2000,0,15,15,16,16,16,13,14,15,15,16,14,14,15,16,16,0,0,166.2938408,880.6488601,2529.282583,0,0,1681.415502,8904.338475,25573.85723,16,16,16,16,16,16
Recent,SkeenaWild,0.92,2000,0,15,15,16,16,16,14,15,15,16,16,14,15,15,16,16,0,0,0,266.3818677,1498.315802,0,0,0,3063.391479,17230.63172,16,16,16,16,16,16
Recent,SkeenaWild,0.93,2000,0,15,15,16,16,16,14,15,15,16,16,14,15,16,16,16,0,0,0,15.06251833,540.6246136,0,0,0,200.116315,7182.584152,16,16,16,16,16,16
Recent,SkeenaWild,0.94,2000,0,15,15,16,16,16,14,15,16,16,16,15,15,16,16,16,0,0,0,0,63.07313142,0,0,0,0,988.1457256,16,16,16,16,16,16
Recent,SkeenaWild,0.95,2000,0,15,15,16,16,16,15,15,16,16,16,15,15,16,16,16,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16
Recent,SkeenaWild,0.96,2000,0,15,15,16,16,16,15,15,16,16,16,15,15,16,16,16,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16
Recent,SkeenaWild,0.97,2000,0,15,15,16,16,16,15,15,16,16,16,15,15,16,16,16,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16
Recent,SkeenaWild,0.98,2000,0,15,15,16,16,16,15,15,16,16,16,15,15,16,16,16,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16
Recent,SkeenaWild,0.99,2000,0,15,15,16,16,16,15,15,16,16,16,15,15,16,16,16,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16
Recent,SkeenaWild,1,2000,0,15,15,16,16,16,15,15,16,16,16,15,15,16,16,16,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16,16
